filename,split,path,cluster_id
coco_000000078364_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000078364_removeanything_lama_1_None.jpg,-1
coco_000000079716_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000079716_inpaintanything_sd2_1_None.jpg,-1
coco_000000079883_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000079883_inpaintanything_sd2_1_None.jpg,-1
coco_000000080213_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000080213_inpaintanything_sd2_1_None.jpg,-1
coco_000000080332_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000080332_inpaintanything_sd2_1_None.jpg,-1
coco_000000080864_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000080864_inpaintanything_sd2_1_None.jpg,-1
coco_000000081099_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000081099_inpaintanything_sd2_1_None.jpg,-1
coco_000000082475_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000082475_inpaintanything_sd2_1_None.jpg,-1
coco_000000082740_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000082740_removeanything_lama_1_None.jpg,-1
coco_000000082898_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000082898_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000083079_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000083079_inpaintanything_sd2_1_None.jpg,-1
coco_000000083464_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000083464_powerpaint_realisticvision_1_None.jpg,-1
coco_000000083600_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000083600_powerpaint_realisticvision_1_None.jpg,-1
coco_000000084493_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000084493_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000084495_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000084495_inpaintanything_sd2_1_None.jpg,-1
coco_000000084512_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000084512_removeanything_lama_1_None.jpg,-1
coco_000000085110_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000085110_removeanything_lama_1_None.jpg,-1
coco_000000085215_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000085215_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000085252_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000085252_inpaintanything_sd2_1_None.jpg,-1
coco_000000085407_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000085407_removeanything_lama_1_None.jpg,-1
coco_000000086147_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000086147_removeanything_lama_1_None.jpg,-1
coco_000000086452_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000086452_inpaintanything_sd2_1_None.jpg,-1
coco_000000086654_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000086654_removeanything_lama_1_None.jpg,-1
coco_000000086790_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000086790_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000086884_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000086884_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000087363_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000087363_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000087616_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000087616_inpaintanything_sd2_1_None.jpg,-1
coco_000000087987_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000087987_inpaintanything_sd2_1_None.jpg,-1
coco_000000088802_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000088802_powerpaint_realisticvision_1_None.jpg,-1
coco_000000089052_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000089052_removeanything_lama_1_None.jpg,-1
coco_000000089210_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000089210_removeanything_lama_1_None.jpg,-1
coco_000000091120_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000091120_removeanything_lama_1_None.jpg,-1
coco_000000091353_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000091353_inpaintanything_sd2_1_None.jpg,-1
coco_000000092107_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000092107_removeanything_lama_1_None.jpg,-1
coco_000000092197_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000092197_inpaintanything_sd2_1_None.jpg,-1
coco_000000092315_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000092315_removeanything_lama_1_None.jpg,-1
coco_000000092585_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000092585_inpaintanything_sd2_1_None.jpg,44
coco_000000092953_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000092953_inpaintanything_sd2_1_None.jpg,-1
coco_000000093000_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000093000_powerpaint_realisticvision_1_None.jpg,-1
coco_000000093465_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000093465_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000093703_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000093703_powerpaint_realisticvision_1_None.jpg,-1
coco_000000093720_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000093720_removeanything_lama_1_None.jpg,-1
coco_000000093946_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000093946_removeanything_lama_1_None.jpg,-1
coco_000000094271_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000094271_inpaintanything_sd2_1_None.jpg,-1
coco_000000094666_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000094666_removeanything_lama_1_None.jpg,-1
coco_000000095123_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000095123_removeanything_lama_1_None.jpg,-1
coco_000000095383_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000095383_powerpaint_realisticvision_1_None.jpg,-1
coco_000000095620_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000095620_removeanything_lama_1_None.jpg,-1
coco_000000095833_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000095833_inpaintanything_sd2_1_None.jpg,-1
coco_000000096189_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000096189_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000097321_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000097321_inpaintanything_sd2_1_None.jpg,-1
coco_000000097365_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000097365_powerpaint_realisticvision_1_None.jpg,-1
coco_000000097367_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000097367_inpaintanything_sd2_1_None.jpg,-1
coco_000000097591_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000097591_removeanything_lama_1_None.jpg,-1
coco_000000097849_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000097849_inpaintanything_sd2_1_None.jpg,-1
coco_000000097871_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000097871_removeanything_lama_1_None.jpg,-1
coco_000000098707_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000098707_inpaintanything_sd2_1_None.jpg,-1
coco_000000098801_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000098801_inpaintanything_sd2_1_None.jpg,-1
coco_000000098871_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000098871_powerpaint_realisticvision_1_None.jpg,-1
coco_000000098904_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000098904_removeanything_lama_1_None.jpg,-1
coco_000000099086_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000099086_inpaintanything_sd2_1_None.jpg,-1
coco_000000099165_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000099165_inpaintanything_sd2_1_None.jpg,-1
coco_000000099642_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000099642_inpaintanything_sd2_1_None.jpg,-1
coco_000000099874_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000099874_inpaintanything_sd2_1_None.jpg,-1
coco_000000100199_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000100199_removeanything_lama_1_None.jpg,-1
coco_000000100449_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000100449_removeanything_lama_1_None.jpg,-1
coco_000000100506_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000100506_inpaintanything_sd2_1_None.jpg,-1
coco_000000100895_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000100895_removeanything_lama_1_None.jpg,-1
coco_000000101088_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000101088_powerpaint_realisticvision_1_None.jpg,-1
coco_000000101241_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000101241_inpaintanything_sd2_1_None.jpg,-1
coco_000000101826_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000101826_inpaintanything_sd2_1_None.jpg,-1
coco_000000102400_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000102400_powerpaint_realisticvision_1_None.jpg,284
coco_000000102469_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000102469_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000102815_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000102815_inpaintanything_sd2_1_None.jpg,-1
coco_000000104047_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000104047_removeanything_lama_1_None.jpg,-1
coco_000000104758_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000104758_inpaintanything_sd2_1_None.jpg,-1
coco_000000104790_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000104790_powerpaint_realisticvision_1_None.jpg,-1
coco_000000104898_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000104898_removeanything_lama_1_None.jpg,-1
coco_000000104982_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000104982_inpaintanything_sd2_1_None.jpg,-1
coco_000000107013_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000107013_removeanything_lama_1_None.jpg,-1
coco_000000107610_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000107610_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000107979_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000107979_removeanything_lama_1_None.jpg,-1
coco_000000108408_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000108408_inpaintanything_sd2_1_None.jpg,-1
coco_000000108627_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000108627_powerpaint_realisticvision_1_None.jpg,-1
coco_000000108838_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000108838_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000109444_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000109444_removeanything_lama_1_None.jpg,-1
coco_000000109937_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000109937_removeanything_lama_1_None.jpg,-1
coco_000000110231_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000110231_removeanything_lama_1_None.jpg,-1
coco_000000110240_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000110240_inpaintanything_sd2_1_None.jpg,-1
coco_000000111032_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000111032_inpaintanything_sd2_1_None.jpg,-1
coco_000000111583_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000111583_inpaintanything_sd2_1_None.jpg,-1
coco_000000111629_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000111629_powerpaint_realisticvision_1_None.jpg,-1
coco_000000111807_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000111807_removeanything_lama_1_None.jpg,-1
coco_000000111922_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000111922_inpaintanything_sd2_1_None.jpg,-1
coco_000000111933_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000111933_inpaintanything_sd2_1_None.jpg,-1
coco_000000112250_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000112250_removeanything_lama_1_None.jpg,-1
coco_000000112858_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000112858_removeanything_lama_1_None.jpg,-1
coco_000000113001_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000113001_powerpaint_realisticvision_1_None.jpg,63
coco_000000113058_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000113058_removeanything_lama_1_None.jpg,-1
coco_000000113199_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000113199_removeanything_lama_1_None.jpg,-1
coco_000000114229_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000114229_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000114403_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000114403_removeanything_lama_1_None.jpg,-1
coco_000000114473_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000114473_inpaintanything_sd2_1_None.jpg,-1
coco_000000114521_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000114521_powerpaint_realisticvision_1_None.jpg,48
coco_000000114541_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000114541_removeanything_lama_1_None.jpg,-1
coco_000000114886_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000114886_powerpaint_realisticvision_1_None.jpg,-1
coco_000000114894_removeanything_lama_1_None.jpg,train,data\extracted_objects\train\coco_000000114894_removeanything_lama_1_None.jpg,-1
coco_000000115574_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000115574_powerpaint_realisticvision_1_None.jpg,-1
coco_000000115692_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000115692_inpaintanything_sd2_1_None.jpg,-1
coco_000000115700_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000115700_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000115859_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000115859_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000116064_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000116064_inpaintanything_sd2_1_None.jpg,-1
coco_000000116088_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000116088_inpaintanything_sd2_1_None.jpg,-1
coco_000000116220_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000116220_inpaintanything_sd2_1_None.jpg,-1
coco_000000116900_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000116900_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000117322_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000117322_inpaintanything_sd2_1_None.jpg,-1
coco_000000117328_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000117328_powerpaint_realisticvision_1_None.jpg,-1
coco_000000117396_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000117396_inpaintanything_sd2_1_None.jpg,-1
coco_000000119647_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000119647_powerpaint_realisticvision_1_None.jpg,-1
coco_000000119709_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000119709_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000120518_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000120518_inpaintanything_sd2_1_None.jpg,-1
coco_000000121749_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000121749_inpaintanything_sd2_1_None.jpg,-1
coco_000000121839_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000121839_powerpaint_realisticvision_1_None.jpg,-1
coco_000000121875_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000121875_inpaintanything_sd2_1_None.jpg,-1
coco_000000121977_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000121977_inpaintanything_sd2_1_None.jpg,-1
coco_000000122436_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000122436_inpaintanything_sd2_1_None.jpg,-1
coco_000000122535_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000122535_powerpaint_realisticvision_1_None.jpg,-1
coco_000000123071_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000123071_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000123878_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000123878_inpaintanything_sd2_1_None.jpg,-1
coco_000000124188_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000124188_powerpaint_realisticvision_1_None.jpg,-1
coco_000000124235_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000124235_powerpaint_realisticvision_1_None.jpg,-1
coco_000000124532_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000124532_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000125720_powerpaint_realisticvision_1_Blended.jpg,train,data\extracted_objects\train\coco_000000125720_powerpaint_realisticvision_1_Blended.jpg,-1
coco_000000126437_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000126437_inpaintanything_sd2_1_None.jpg,-1
coco_000000127050_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000127050_inpaintanything_sd2_1_None.jpg,-1
coco_000000127751_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000127751_powerpaint_realisticvision_1_None.jpg,-1
coco_000000127926_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000127926_inpaintanything_sd2_1_None.jpg,-1
coco_000000127976_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000127976_inpaintanything_sd2_1_None.jpg,-1
coco_000000128135_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000128135_inpaintanything_sd2_1_None.jpg,-1
coco_000000128848_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000128848_inpaintanything_sd2_1_None.jpg,-1
coco_000000129072_powerpaint_realisticvision_1_None.jpg,train,data\extracted_objects\train\coco_000000129072_powerpaint_realisticvision_1_None.jpg,-1
coco_000000134309_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000134309_inpaintanything_sd2_1_None.jpg,-1
coco_000000135122_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000135122_inpaintanything_sd2_1_None.jpg,-1
coco_000000135763_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000135763_inpaintanything_sd2_1_None.jpg,-1
coco_000000136894_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000136894_inpaintanything_sd2_1_None.jpg,-1
coco_000000137206_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000137206_inpaintanything_sd2_1_None.jpg,-1
coco_000000137595_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000137595_inpaintanything_sd2_1_None.jpg,-1
coco_000000137824_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000137824_inpaintanything_sd2_1_None.jpg,-1
coco_000000138742_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000138742_inpaintanything_sd2_1_None.jpg,-1
coco_000000141197_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000141197_inpaintanything_sd2_1_None.jpg,-1
coco_000000143095_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000143095_inpaintanything_sd2_1_None.jpg,-1
coco_000000144334_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000144334_inpaintanything_sd2_1_None.jpg,-1
coco_000000146436_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000146436_inpaintanything_sd2_1_None.jpg,-1
coco_000000149151_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000149151_inpaintanything_sd2_1_None.jpg,-1
coco_000000149641_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000149641_inpaintanything_sd2_1_None.jpg,-1
coco_000000150284_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000150284_inpaintanything_sd2_1_None.jpg,-1
coco_000000152915_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000152915_inpaintanything_sd2_1_None.jpg,-1
coco_000000155782_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000155782_inpaintanything_sd2_1_None.jpg,-1
coco_000000155839_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000155839_inpaintanything_sd2_1_None.jpg,-1
coco_000000155861_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000155861_inpaintanything_sd2_1_None.jpg,-1
coco_000000155897_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000155897_inpaintanything_sd2_1_None.jpg,-1
coco_000000159223_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000159223_inpaintanything_sd2_1_None.jpg,-1
coco_000000159715_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000159715_inpaintanything_sd2_1_None.jpg,-1
coco_000000159900_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000159900_inpaintanything_sd2_1_None.jpg,-1
coco_000000159971_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000159971_inpaintanything_sd2_1_None.jpg,-1
coco_000000160652_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000160652_inpaintanything_sd2_1_None.jpg,-1
coco_000000161308_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000161308_inpaintanything_sd2_1_None.jpg,-1
coco_000000161586_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000161586_inpaintanything_sd2_1_None.jpg,-1
coco_000000161974_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000161974_inpaintanything_sd2_1_None.jpg,-1
coco_000000163010_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000163010_inpaintanything_sd2_1_None.jpg,-1
coco_000000163497_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000163497_inpaintanything_sd2_1_None.jpg,-1
coco_000000165550_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000165550_inpaintanything_sd2_1_None.jpg,-1
coco_000000168022_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000168022_inpaintanything_sd2_1_None.jpg,-1
coco_000000168060_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000168060_inpaintanything_sd2_1_None.jpg,-1
coco_000000168355_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000168355_inpaintanything_sd2_1_None.jpg,-1
coco_000000169340_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000169340_inpaintanything_sd2_1_None.jpg,-1
coco_000000169937_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000169937_inpaintanything_sd2_1_None.jpg,-1
coco_000000173228_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000173228_inpaintanything_sd2_1_None.jpg,-1
coco_000000173596_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000173596_inpaintanything_sd2_1_None.jpg,-1
coco_000000174188_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000174188_inpaintanything_sd2_1_None.jpg,-1
coco_000000174303_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000174303_inpaintanything_sd2_1_None.jpg,-1
coco_000000174440_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000174440_inpaintanything_sd2_1_None.jpg,-1
coco_000000178006_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000178006_inpaintanything_sd2_1_None.jpg,-1
coco_000000179672_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000179672_inpaintanything_sd2_1_None.jpg,-1
coco_000000182028_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000182028_inpaintanything_sd2_1_None.jpg,-1
coco_000000182785_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000182785_inpaintanything_sd2_1_None.jpg,-1
coco_000000186336_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000186336_inpaintanything_sd2_1_None.jpg,-1
coco_000000186500_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000186500_inpaintanything_sd2_1_None.jpg,-1
coco_000000186558_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000186558_inpaintanything_sd2_1_None.jpg,-1
coco_000000188380_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000188380_inpaintanything_sd2_1_None.jpg,-1
coco_000000190942_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000190942_inpaintanything_sd2_1_None.jpg,-1
coco_000000192501_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000192501_inpaintanything_sd2_1_None.jpg,-1
coco_000000195073_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000195073_inpaintanything_sd2_1_None.jpg,-1
coco_000000195281_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000195281_inpaintanything_sd2_1_None.jpg,-1
coco_000000195721_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000195721_inpaintanything_sd2_1_None.jpg,-1
coco_000000195889_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000195889_inpaintanything_sd2_1_None.jpg,-1
coco_000000196981_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000196981_inpaintanything_sd2_1_None.jpg,-1
coco_000000198223_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000198223_inpaintanything_sd2_1_None.jpg,-1
coco_000000198981_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000198981_inpaintanything_sd2_1_None.jpg,-1
coco_000000199553_inpaintanything_sd2_1_None.jpg,train,data\extracted_objects\train\coco_000000199553_inpaintanything_sd2_1_None.jpg,-1
