filename,split,cluster_id
coco_000000064974_hdpainter_sd2_1_Upscaled.jpg,train,-1
coco_000000065139_brushnet_dreamshaper_1_Blended.jpg,train,-1
coco_000000065883_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000066066_brushnet_juggernaut_1_Blended.jpg,train,-1
coco_000000066126_hdpainter_sd1-5_1_None.jpg,train,-1
coco_000000066808_hdpainter_sd2_1_Upscaled.jpg,train,-1
coco_000000067127_removeanything_lama_1_None.jpg,train,-1
coco_000000067660_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000067729_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000067757_brushnet_sd1-5_1_Blended.jpg,train,-1
coco_000000067935_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000068176_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000068237_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000068242_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000068377_brushnet_dreamshaper_1_Blended.jpg,train,-1
coco_000000068650_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000068874_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000068894_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000069000_removeanything_lama_1_None.jpg,train,-1
coco_000000069163_brushnet_sdxl_1_Blended.jpg,train,-1
coco_000000069321_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000069350_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000069405_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000069501_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000069599_brushnet_realisticvision_1_None.jpg,train,-1
coco_000000069839_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000069978_brushnet_realisticvision_1_None.jpg,train,-1
coco_000000070255_removeanything_lama_1_None.jpg,train,-1
coco_000000070269_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000070987_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000071407_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000071857_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000071881_controlnet_sd1-5_1_None.jpg,train,-1
coco_000000072429_removeanything_lama_1_None.jpg,train,-1
coco_000000072769_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000072792_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000073096_removeanything_lama_1_None.jpg,train,-1
coco_000000073234_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000073537_removeanything_lama_1_None.jpg,train,-1
coco_000000074103_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000074576_removeanything_lama_1_None.jpg,train,-1
coco_000000074938_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000075027_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000075621_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000075636_powerpaint_realisticvision_1_Blended.jpg,train,82
coco_000000075668_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000075963_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000076844_removeanything_lama_1_None.jpg,train,-1
coco_000000076956_removeanything_lama_1_None.jpg,train,-1
coco_000000077783_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000077963_removeanything_lama_1_None.jpg,train,-1
coco_000000078364_removeanything_lama_1_None.jpg,train,-1
coco_000000079716_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000079883_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000080213_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000080332_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000080864_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000081099_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000082475_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000082740_removeanything_lama_1_None.jpg,train,-1
coco_000000082898_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000083079_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000083464_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000083600_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000084493_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000084495_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000084512_removeanything_lama_1_None.jpg,train,-1
coco_000000085110_removeanything_lama_1_None.jpg,train,-1
coco_000000085215_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000085252_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000085407_removeanything_lama_1_None.jpg,train,-1
coco_000000086147_removeanything_lama_1_None.jpg,train,-1
coco_000000086452_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000086654_removeanything_lama_1_None.jpg,train,-1
coco_000000086790_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000086884_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000087363_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000087616_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000087987_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000088802_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000089052_removeanything_lama_1_None.jpg,train,-1
coco_000000089210_removeanything_lama_1_None.jpg,train,-1
coco_000000091120_removeanything_lama_1_None.jpg,train,-1
coco_000000091353_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000092107_removeanything_lama_1_None.jpg,train,-1
coco_000000092197_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000092315_removeanything_lama_1_None.jpg,train,-1
coco_000000092585_inpaintanything_sd2_1_None.jpg,train,44
coco_000000092953_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000093000_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000093465_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000093703_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000093720_removeanything_lama_1_None.jpg,train,-1
coco_000000093946_removeanything_lama_1_None.jpg,train,-1
coco_000000094271_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000094666_removeanything_lama_1_None.jpg,train,-1
coco_000000095123_removeanything_lama_1_None.jpg,train,-1
coco_000000095383_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000095620_removeanything_lama_1_None.jpg,train,-1
coco_000000095833_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000096189_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000097321_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000097365_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000097367_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000097591_removeanything_lama_1_None.jpg,train,-1
coco_000000097849_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000097871_removeanything_lama_1_None.jpg,train,-1
coco_000000098707_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000098801_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000098871_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000098904_removeanything_lama_1_None.jpg,train,-1
coco_000000099086_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000099165_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000099642_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000099874_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000100199_removeanything_lama_1_None.jpg,train,-1
coco_000000100449_removeanything_lama_1_None.jpg,train,-1
coco_000000100506_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000100895_removeanything_lama_1_None.jpg,train,-1
coco_000000101088_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000101241_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000101826_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000102400_powerpaint_realisticvision_1_None.jpg,train,284
coco_000000102469_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000102815_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000104047_removeanything_lama_1_None.jpg,train,-1
coco_000000104758_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000104790_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000104898_removeanything_lama_1_None.jpg,train,-1
coco_000000104982_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000107013_removeanything_lama_1_None.jpg,train,-1
coco_000000107610_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000107979_removeanything_lama_1_None.jpg,train,-1
coco_000000108408_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000108627_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000108838_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000109444_removeanything_lama_1_None.jpg,train,-1
coco_000000109937_removeanything_lama_1_None.jpg,train,-1
coco_000000110231_removeanything_lama_1_None.jpg,train,-1
coco_000000110240_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000111032_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000111583_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000111629_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000111807_removeanything_lama_1_None.jpg,train,-1
coco_000000111922_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000111933_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000112250_removeanything_lama_1_None.jpg,train,-1
coco_000000112858_removeanything_lama_1_None.jpg,train,-1
coco_000000113001_powerpaint_realisticvision_1_None.jpg,train,63
coco_000000113058_removeanything_lama_1_None.jpg,train,-1
coco_000000113199_removeanything_lama_1_None.jpg,train,-1
coco_000000114229_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000114403_removeanything_lama_1_None.jpg,train,-1
coco_000000114473_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000114521_powerpaint_realisticvision_1_None.jpg,train,48
coco_000000114541_removeanything_lama_1_None.jpg,train,-1
coco_000000114886_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000114894_removeanything_lama_1_None.jpg,train,-1
coco_000000115574_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000115692_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000115700_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000115859_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000116064_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000116088_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000116220_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000116900_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000117322_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000117328_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000117396_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000119647_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000119709_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000120518_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000121749_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000121839_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000121875_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000121977_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000122436_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000122535_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000123071_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000123878_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000124188_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000124235_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000124532_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000125720_powerpaint_realisticvision_1_Blended.jpg,train,-1
coco_000000126437_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000127050_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000127751_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000127926_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000127976_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000128135_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000128848_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000129072_powerpaint_realisticvision_1_None.jpg,train,-1
coco_000000134309_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000135122_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000135763_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000136894_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000137206_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000137595_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000137824_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000138742_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000141197_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000143095_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000144334_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000146436_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000149151_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000149641_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000150284_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000152915_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000155782_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000155839_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000155861_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000155897_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000159223_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000159715_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000159900_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000159971_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000160652_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000161308_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000161586_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000161974_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000163010_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000163497_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000165550_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000168022_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000168060_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000168355_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000169340_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000169937_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000173228_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000173596_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000174188_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000174303_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000174440_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000178006_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000179672_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000182028_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000182785_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000186336_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000186500_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000186558_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000188380_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000190942_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000192501_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000195073_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000195281_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000195721_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000195889_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000196981_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000198223_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000198981_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000199553_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000200840_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000201352_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000202343_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000203989_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000204674_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000204930_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000205253_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000206454_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000206700_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000207475_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000207734_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000207797_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000209720_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000211178_inpaintanything_sd2_1_None.jpg,train,-1
coco_000000211347_inpaintanything_sd2_1_None.jpg,train,-1
copymove_0_000000001592.tif,train,-1
copymove_0_000000003532.tif,train,-1
copymove_0_000000015552.tif,train,-1
copymove_0_000000022415.tif,train,-1
copymove_0_000000022890.tif,train,-1
copymove_0_000000025747.tif,train,-1
copymove_0_000000060515.tif,train,16
copymove_0_000000074617.tif,train,-1
copymove_0_000000097146.tif,train,-1
copymove_0_000000117718.tif,train,-1
copymove_0_000000134703.tif,train,-1
copymove_0_000000138618.tif,train,-1
copymove_0_000000143379.tif,train,-1
copymove_0_000000152099.tif,train,-1
copymove_0_000000158700.tif,train,-1
copymove_0_000000160848.tif,train,-1
copymove_0_000000168543.tif,train,-1
copymove_0_000000178683.tif,train,-1
copymove_0_000000181208.tif,train,-1
copymove_0_000000181627.tif,train,-1
copymove_0_000000190950.tif,train,-1
copymove_0_000000191325.tif,train,-1
copymove_0_000000211204.tif,train,-1
copymove_0_000000211678.tif,train,-1
copymove_0_000000215563.tif,train,-1
copymove_0_000000218601.tif,train,-1
copymove_0_000000218874.tif,train,-1
copymove_0_000000223827.tif,train,-1
copymove_0_000000229491.tif,train,-1
copymove_0_000000231863.tif,train,-1
copymove_0_000000236571.tif,train,-1
copymove_0_000000245817.tif,train,-1
copymove_0_000000255017.tif,train,60
copymove_0_000000257231.tif,train,-1
copymove_0_000000258528.tif,train,-1
copymove_0_000000293998.tif,train,-1
copymove_0_000000300655.tif,train,-1
copymove_0_000000301670.tif,train,-1
copymove_0_000000305480.tif,train,-1
copymove_0_000000305813.tif,train,-1
copymove_0_000000330256.tif,train,-1
copymove_0_000000331759.tif,train,-1
copymove_0_000000332420.tif,train,-1
copymove_0_000000345536.tif,train,-1
copymove_0_000000350171.tif,train,-1
copymove_0_000000362373.tif,train,-1
copymove_0_000000367896.tif,train,-1
copymove_0_000000409921.tif,train,-1
copymove_0_000000412658.tif,train,-1
copymove_0_000000417727.tif,train,-1
copymove_0_000000437440.tif,train,-1
copymove_0_000000449307.tif,train,-1
copymove_0_000000456969.tif,train,-1
copymove_0_000000460739.tif,train,-1
copymove_0_000000479617.tif,train,-1
copymove_0_000000481515.tif,train,-1
copymove_0_000000494940.tif,train,-1
copymove_0_000000501498.tif,train,-1
copymove_0_000000511577.tif,train,-1
copymove_0_000000520181.tif,train,-1
copymove_0_000000523947.tif,train,-1
copymove_0_000000566375.tif,train,-1
copymove_0_000000567224.tif,train,-1
copymove_0_000000578037.tif,train,-1
copymove_10_000000073361.tif,train,-1
copymove_10_000000220763.tif,train,-1
copymove_10_000000309615.tif,train,-1
copymove_11_000000302117.tif,train,-1
copymove_11_000000370162.tif,train,-1
copymove_13_000000529102.tif,train,-1
copymove_14_000000048451.tif,train,-1
copymove_14_000000351017.tif,train,-1
copymove_14_000000543200.tif,train,-1
copymove_16_000000424174.tif,train,-1
copymove_17_000000257685.tif,train,-1
copymove_1_000000017629.tif,train,-1
copymove_1_000000021365.tif,train,-1
copymove_1_000000064751.tif,train,-1
copymove_1_000000065208.tif,train,-1
copymove_1_000000079957.tif,train,-1
copymove_1_000000095321.tif,train,-1
copymove_1_000000114375.tif,train,-1
copymove_1_000000122786.tif,train,-1
copymove_1_000000125365.tif,train,-1
copymove_1_000000125468.tif,train,-1
copymove_1_000000146871.tif,train,-1
copymove_1_000000147058.tif,train,-1
copymove_1_000000155364.tif,train,-1
copymove_1_000000172716.tif,train,-1
copymove_1_000000174059.tif,train,-1
copymove_1_000000235537.tif,train,-1
copymove_1_000000242342.tif,train,-1
copymove_1_000000248753.tif,train,-1
copymove_1_000000278737.tif,train,-1
copymove_1_000000308343.tif,train,-1
copymove_1_000000335131.tif,train,-1
copymove_1_000000369788.tif,train,-1
copymove_1_000000383704.tif,train,-1
copymove_1_000000401816.tif,train,-1
copymove_1_000000423083.tif,train,16
copymove_1_000000434031.tif,train,-1
copymove_1_000000456725.tif,train,-1
copymove_1_000000459793.tif,train,-1
copymove_1_000000473109.tif,train,-1
copymove_1_000000524450.tif,train,-1
copymove_1_000000551427.tif,train,-1
copymove_1_000000560552.tif,train,-1
copymove_20_000000230863.tif,train,-1
copymove_24_000000140481.tif,train,-1
copymove_2_000000004834.tif,train,-1
copymove_2_000000030526.tif,train,-1
copymove_2_000000039643.tif,train,-1
copymove_2_000000051965.tif,train,-1
copymove_2_000000082488.tif,train,-1
copymove_2_000000095039.tif,train,-1
copymove_2_000000100196.tif,train,-1
copymove_2_000000106994.tif,train,-1
copymove_2_000000122161.tif,train,-1
copymove_2_000000142890.tif,train,-1
copymove_2_000000155794.tif,train,-1
copymove_2_000000245118.tif,train,-1
copymove_2_000000268940.tif,train,-1
copymove_2_000000286569.tif,train,-1
copymove_2_000000302077.tif,train,-1
copymove_2_000000306619.tif,train,-1
copymove_2_000000310158.tif,train,-1
copymove_2_000000396791.tif,train,-1
copymove_2_000000405278.tif,train,-1
copymove_2_000000427154.tif,train,-1
copymove_2_000000434526.tif,train,-1
copymove_2_000000469853.tif,train,-1
copymove_2_000000471446.tif,train,-1
copymove_2_000000509607.tif,train,-1
copymove_2_000000513758.tif,train,-1
copymove_2_000000571575.tif,train,-1
copymove_31_000000132888.tif,train,-1
copymove_3_000000123512.tif,train,-1
copymove_3_000000175520.tif,train,-1
copymove_3_000000312559.tif,train,-1
copymove_3_000000326508.tif,train,-1
copymove_3_000000380279.tif,train,-1
copymove_3_000000382164.tif,train,-1
copymove_3_000000465844.tif,train,61
copymove_3_000000562778.tif,train,-1
copymove_4_000000093649.tif,train,61
copymove_4_000000107157.tif,train,-1
copymove_4_000000120241.tif,train,-1
copymove_4_000000216228.tif,train,-1
copymove_4_000000257149.tif,train,-1
copymove_4_000000364016.tif,train,-1
copymove_4_000000407017.tif,train,-1
copymove_4_000000436440.tif,train,-1
copymove_4_000000468545.tif,train,-1
copymove_5_000000031922.tif,train,-1
copymove_5_000000081481.tif,train,-1
copymove_5_000000223875.tif,train,-1
copymove_5_000000244659.tif,train,-1
copymove_5_000000518574.tif,train,-1
copymove_5_000000575469.tif,train,-1
copymove_6_000000025192.tif,train,-1
copymove_6_000000501824.tif,train,-1
copymove_7_000000077432.tif,train,-1
copymove_7_000000173252.tif,train,-1
copymove_7_000000225153.tif,train,-1
copymove_7_000000373730.tif,train,-1
copymove_7_000000392391.tif,train,-1
copymove_7_000000546773.tif,train,-1
copymove_8_000000024380.tif,train,-1
copymove_8_000000065948.tif,train,-1
copymove_8_000000252311.tif,train,-1
copymove_8_000000297495.tif,train,-1
copymove_8_000000491888.tif,train,-1
copymove_9_000000242051.tif,train,-1
df2023_COCO_DF_C100B00000_00404008.jpg,train,-1
df2023_COCO_DF_C100B00000_00410005.jpg,train,-1
df2023_COCO_DF_C100B00000_00410511.jpg,train,-1
df2023_COCO_DF_C100B00000_00412373.jpg,train,-1
df2023_COCO_DF_C100B00000_00415476.jpg,train,-1
df2023_COCO_DF_C100B00000_00416267.jpg,train,-1
df2023_COCO_DF_C100B00000_00422830.jpg,train,-1
df2023_COCO_DF_C100B00000_00426511.jpg,train,-1
df2023_COCO_DF_C100B00000_00433025.jpg,train,-1
df2023_COCO_DF_C100B00000_00437445.jpg,train,-1
df2023_COCO_DF_C100B00000_00439772.jpg,train,-1
df2023_COCO_DF_C100B00000_00445083.jpg,train,-1
df2023_COCO_DF_C100B00000_00447376.jpg,train,-1
df2023_COCO_DF_C100B00000_00449700.jpg,train,-1
df2023_COCO_DF_C100B00000_00451322.jpg,train,-1
df2023_COCO_DF_C100B00000_00459023.jpg,train,-1
df2023_COCO_DF_C100B00000_00464647.jpg,train,-1
df2023_COCO_DF_C100B00000_00464873.jpg,train,-1
df2023_COCO_DF_C100B00000_00466257.jpg,train,-1
df2023_COCO_DF_C100B00000_00471344.jpg,train,-1
df2023_COCO_DF_C100B00000_00472467.jpg,train,-1
df2023_COCO_DF_C100B00000_00472916.jpg,train,-1
df2023_COCO_DF_C100B00000_00474107.jpg,train,-1
df2023_COCO_DF_C100B00000_00475720.jpg,train,-1
df2023_COCO_DF_C100B00000_00482293.jpg,train,-1
df2023_COCO_DF_C100B00000_00484375.jpg,train,-1
df2023_COCO_DF_C100B00000_00484750.jpg,train,-1
df2023_COCO_DF_C100B00000_00486001.jpg,train,-1
df2023_COCO_DF_C100B00000_00486950.jpg,train,-1
df2023_COCO_DF_C100B00000_00491563.jpg,train,-1
df2023_COCO_DF_C100B00000_00493205.jpg,train,-1
df2023_COCO_DF_C100B00000_00495389.jpg,train,-1
df2023_COCO_DF_C100B00000_00497971.jpg,train,-1
df2023_COCO_DF_C100B00000_00501173.jpg,train,-1
df2023_COCO_DF_C100B00000_00501501.jpg,train,-1
df2023_COCO_DF_C100B00000_00506118.jpg,train,-1
df2023_COCO_DF_C100B00000_00507094.jpg,train,-1
df2023_COCO_DF_C100B00000_00509913.jpg,train,-1
df2023_COCO_DF_C100B00000_00512964.jpg,train,-1
df2023_COCO_DF_C100B00000_00513073.jpg,train,-1
df2023_COCO_DF_C100B00000_00514118.jpg,train,-1
df2023_COCO_DF_C100B00000_00520299.jpg,train,-1
df2023_COCO_DF_C100B00000_00520914.jpg,train,-1
df2023_COCO_DF_C100B00000_00523946.jpg,train,-1
df2023_COCO_DF_C100B00000_00525459.jpg,train,-1
df2023_COCO_DF_C100B00000_00530769.jpg,train,-1
df2023_COCO_DF_C100B00000_00536125.jpg,train,-1
df2023_COCO_DF_C100B00000_00538373.jpg,train,-1
df2023_COCO_DF_C100B00000_00539826.jpg,train,-1
df2023_COCO_DF_C100B00000_00540562.jpg,train,-1
df2023_COCO_DF_C100B00000_00543784.jpg,train,-1
df2023_COCO_DF_C100B00000_00544148.jpg,train,-1
df2023_COCO_DF_C100B00000_00551183.jpg,train,-1
df2023_COCO_DF_C100B00000_00552587.jpg,train,-1
df2023_COCO_DF_C100B00000_00553713.jpg,train,-1
df2023_COCO_DF_C100B00000_00553926.jpg,train,-1
df2023_COCO_DF_C100B00000_00559354.jpg,train,-1
df2023_COCO_DF_C100B00000_00559453.jpg,train,-1
df2023_COCO_DF_C100B00000_00559855.jpg,train,-1
df2023_COCO_DF_C100B00000_00560596.jpg,train,-1
df2023_COCO_DF_C100B00000_00561142.jpg,train,-1
df2023_COCO_DF_C100B00000_00561561.jpg,train,-1
df2023_COCO_DF_C100B00000_00563739.jpg,train,-1
df2023_COCO_DF_C100B00000_00567199.jpg,train,-1
df2023_COCO_DF_C100B00000_00568642.jpg,train,-1
df2023_COCO_DF_C100B00000_00572109.jpg,train,-1
df2023_COCO_DF_C100B00000_00572656.jpg,train,-1
df2023_COCO_DF_C100B00000_00576626.jpg,train,-1
df2023_COCO_DF_C100B00000_00577001.jpg,train,-1
df2023_COCO_DF_C100B00000_00580702.jpg,train,-1
df2023_COCO_DF_C100B00000_00584871.jpg,train,-1
df2023_COCO_DF_C100B00000_00585626.jpg,train,-1
df2023_COCO_DF_C100B00000_00586426.jpg,train,-1
